,x,y,type
667,-42.6569,35.224716,disadvantaged user
668,23.694872,32.469856,disadvantaged user
669,99.023254,17.56049,disadvantaged user
670,22.786003,-29.275839,disadvantaged user
671,-31.208971,89.87076,disadvantaged user
672,-25.787485,-34.11569,disadvantaged user
673,60.243866,-66.63692,disadvantaged user
674,82.73913,39.83102,disadvantaged user
675,18.513893,37.089233,disadvantaged user
676,-31.631397,68.46046,disadvantaged user
677,-26.26084,72.57493,disadvantaged user
678,38.602184,-15.303166,disadvantaged user
679,84.07585,37.453484,disadvantaged user
680,17.723509,28.958225,disadvantaged user
681,-18.818012,-15.541165,disadvantaged user
682,-20.674147,84.52454,disadvantaged user
683,-24.127861,75.24299,disadvantaged user
684,59.117264,-67.40428,disadvantaged user
685,50.36323,-21.350397,disadvantaged user
686,2.2397492,-16.865698,disadvantaged user
687,83.553,38.88118,disadvantaged user
688,-30.73847,-8.918272,disadvantaged user
689,-74.45435,28.03494,disadvantaged user
690,-3.2484856,0.63016087,disadvantaged user
691,0.7941779,-5.841268,disadvantaged user
692,-18.909573,-30.202738,disadvantaged user
693,1.1957834,-29.716722,disadvantaged user
694,14.098131,37.520844,disadvantaged user
695,-1.1212418,-19.037231,disadvantaged user
696,25.501898,31.081291,disadvantaged user
697,-35.363384,2.7941222,disadvantaged user
698,56.825302,-9.72846,disadvantaged user
699,11.556941,19.23515,disadvantaged user
700,14.212611,41.43036,disadvantaged user
701,56.892548,-64.936516,disadvantaged user
702,87.26558,36.829826,disadvantaged user
703,1.8096211,-12.865881,disadvantaged user
704,89.99329,31.654327,disadvantaged user
705,-15.730092,-51.499863,disadvantaged user
706,-8.617935,36.208954,disadvantaged user
707,89.31319,5.3527,disadvantaged user
708,8.631157,-13.210092,disadvantaged user
709,24.066471,26.30747,disadvantaged user
710,14.241055,39.058292,disadvantaged user
711,-45.30172,56.0077,disadvantaged user
712,91.57825,-6.604379,disadvantaged user
713,-20.914766,49.591423,disadvantaged user
714,64.392136,-15.71359,disadvantaged user
715,-19.945118,-6.720179,disadvantaged user
716,-28.517656,79.259056,disadvantaged user
717,3.7038927,-83.384056,disadvantaged user
718,2.0679379,58.11115,disadvantaged user
719,-73.83478,28.607306,disadvantaged user
720,6.634293,-20.746073,disadvantaged user
721,-13.519432,56.101284,disadvantaged user
722,19.356712,-2.026473,disadvantaged user
723,2.0679379,58.11115,disadvantaged user
724,-7.7984033,-25.344917,disadvantaged user
725,99.26758,4.5838585,disadvantaged user
726,-27.536524,30.741125,disadvantaged user
727,17.84565,-30.32695,disadvantaged user
728,2.3888187,-24.71471,disadvantaged user
729,12.549428,-59.868877,disadvantaged user
730,30.3147,-51.400116,disadvantaged user
731,61.031136,-68.357796,disadvantaged user
732,-44.541664,16.160877,disadvantaged user
733,98.173065,7.1579885,disadvantaged user
734,94.76639,28.571629,disadvantaged user
735,90.92322,33.57929,disadvantaged user
736,48.608704,-10.028872,disadvantaged user
737,-1.1130167,-47.298943,disadvantaged user
738,-44.80069,26.876236,disadvantaged user
739,46.885803,0.26130983,disadvantaged user
740,-0.41807485,-44.9317,disadvantaged user
741,94.116035,17.271976,disadvantaged user
742,41.694904,-31.684748,disadvantaged user
743,-20.429132,59.51104,disadvantaged user
744,-37.336002,87.59321,disadvantaged user
745,57.512993,-59.214005,disadvantaged user
746,61.07226,-68.21595,disadvantaged user
747,4.6092124,-59.599133,disadvantaged user
748,57.596035,-19.762705,disadvantaged user
749,11.428119,29.580748,disadvantaged user
750,88.20454,35.503746,disadvantaged user
751,98.10407,17.934303,disadvantaged user
752,38.202457,-15.143727,disadvantaged user
753,-44.18031,-9.576915,disadvantaged user
754,17.969385,30.514193,disadvantaged user
755,86.70608,37.997066,disadvantaged user
756,88.749306,32.74323,disadvantaged user
757,3.6060567,-38.69564,disadvantaged user
758,24.066471,26.30747,disadvantaged user
759,-4.1589117,-18.569199,disadvantaged user
760,25.139523,18.329485,disadvantaged user
761,21.700766,30.870834,disadvantaged user
762,-32.10102,-3.7439167,disadvantaged user
763,-25.787485,-34.11569,disadvantaged user
764,3.6060567,-38.69564,disadvantaged user
765,11.78916,-30.560001,disadvantaged user
766,-49.703148,-16.122866,disadvantaged user
767,13.772446,-53.973495,disadvantaged user
768,-0.13010727,19.293331,disadvantaged user
769,-17.037231,-34.793053,disadvantaged user
770,-12.577052,-12.694963,disadvantaged user
771,-54.71504,-19.419353,disadvantaged user
772,39.332813,-29.490652,disadvantaged user
773,89.37862,31.533987,disadvantaged user
774,39.982018,-9.886478,disadvantaged user
775,92.78847,29.01218,disadvantaged user
776,54.12502,-5.2163286,disadvantaged user
777,12.693988,19.26221,disadvantaged user
778,25.489145,-29.079136,disadvantaged user
779,-21.936178,35.834324,disadvantaged user
780,40.8069,-9.011437,disadvantaged user
781,39.982018,-9.886478,disadvantaged user
782,-24.127861,75.24299,disadvantaged user
783,92.93001,21.491316,disadvantaged user
784,42.326656,-11.997014,disadvantaged user
785,-9.066913,-19.565805,disadvantaged user
786,13.108625,27.406097,disadvantaged user
787,93.79191,20.804966,disadvantaged user
788,53.386776,-20.149221,disadvantaged user
789,21.974316,-12.304646,disadvantaged user
790,15.161805,31.384138,disadvantaged user
791,-74.56354,28.118204,disadvantaged user
792,37.46052,-14.8579645,disadvantaged user
793,-32.559322,85.1817,disadvantaged user
794,11.823442,26.92204,disadvantaged user
795,-12.743314,54.445965,disadvantaged user
796,-32.7178,77.81299,disadvantaged user
797,61.07226,-68.21595,disadvantaged user
798,55.67341,-14.815547,disadvantaged user
799,4.7237964,-83.90031,disadvantaged user
800,56.04038,-19.3902,disadvantaged user
801,-10.281776,56.353004,disadvantaged user
802,18.166119,38.0029,disadvantaged user
803,-25.641182,-43.880123,disadvantaged user
804,39.091522,-33.042114,disadvantaged user
805,-3.1680791,-33.562817,disadvantaged user
806,36.41867,-8.468664,disadvantaged user
807,31.485792,-32.92915,disadvantaged user
808,20.817358,29.107159,disadvantaged user
809,98.63842,25.575098,disadvantaged user
810,-38.687603,24.274067,disadvantaged user
811,7.361576,4.797031,disadvantaged user
812,94.116035,17.271976,disadvantaged user
813,2.8437042,38.4087,disadvantaged user
814,14.279442,38.856464,disadvantaged user
815,59.255486,-10.138914,disadvantaged user
816,22.438553,24.734293,disadvantaged user
817,-38.687603,24.274067,disadvantaged user
818,9.026032,7.6679845,disadvantaged user
819,86.920265,34.463154,disadvantaged user
820,13.461098,-25.087666,disadvantaged user
821,-32.85493,-8.797441,disadvantaged user
822,1.1957834,-29.716722,disadvantaged user
823,-32.10102,-3.7439167,disadvantaged user
824,10.159542,-25.217566,disadvantaged user
825,-48.184563,59.89927,disadvantaged user
826,-44.44473,64.033676,disadvantaged user
827,-23.109264,84.22353,disadvantaged user
828,-8.329012,-18.760818,disadvantaged user
829,-1.0856593,-49.27155,disadvantaged user
830,-11.986471,34.257812,disadvantaged user
831,14.221766,35.03921,disadvantaged user
832,42.133923,-13.32371,disadvantaged user
833,94.19936,34.245834,disadvantaged user
834,21.13475,32.897263,disadvantaged user
835,88.52672,32.390606,disadvantaged user
836,49.96134,-19.053976,disadvantaged user
837,97.995995,24.286783,disadvantaged user
838,-18.514439,83.63123,disadvantaged user
839,-45.691616,62.937275,disadvantaged user
840,36.519478,-5.5542703,disadvantaged user
841,-27.222057,79.51496,disadvantaged user
842,18.146658,11.636105,disadvantaged user
843,-50.992878,61.126724,disadvantaged user
844,-32.255074,64.07656,disadvantaged user
845,-74.31087,27.760817,disadvantaged user
846,92.1904,14.717211,disadvantaged user
847,-0.9167329,24.554785,disadvantaged user
848,0.389442,-39.872425,disadvantaged user
849,4.3092732,47.85067,disadvantaged user
850,89.918175,33.242535,disadvantaged user
851,12.142423,-35.875523,disadvantaged user
852,-9.284624,-14.914434,disadvantaged user
853,-42.612938,-5.4469066,disadvantaged user
854,61.086926,-68.28787,disadvantaged user
855,-7.3179727,28.917723,disadvantaged user
856,19.883566,24.331585,disadvantaged user
857,-42.150593,16.769958,disadvantaged user
858,97.75844,20.998692,disadvantaged user
859,8.743144,-1.8769578,disadvantaged user
860,39.14337,-12.191499,disadvantaged user
861,-5.127866,-15.944966,disadvantaged user
862,13.514299,40.710247,disadvantaged user
863,-41.080883,-0.10442114,disadvantaged user
864,92.78847,29.01218,disadvantaged user
865,89.13509,35.664433,disadvantaged user
866,14.24539,-29.855082,disadvantaged user
867,57.608276,-15.799843,disadvantaged user
868,51.33254,-59.86857,disadvantaged user
869,21.13475,32.897263,disadvantaged user
870,92.01174,25.424387,disadvantaged user
871,92.01174,25.424387,disadvantaged user
872,33.41575,-9.578198,disadvantaged user
873,85.79624,-5.951746,disadvantaged user
874,93.097176,21.436918,disadvantaged user
875,1.2554771,38.97847,disadvantaged user
876,34.071247,-12.012921,disadvantaged user
877,78.64055,0.25736085,disadvantaged user
878,4.3092732,47.85067,disadvantaged user
879,-19.313498,-21.658705,disadvantaged user
880,26.73469,-40.656162,disadvantaged user
881,59.108177,-66.95745,disadvantaged user
882,33.29147,-11.275078,disadvantaged user
883,38.36033,-14.932885,disadvantaged user
884,13.317878,29.487572,disadvantaged user
885,87.644295,5.917864,disadvantaged user
886,85.59272,37.392605,disadvantaged user
887,29.595661,-10.521669,disadvantaged user
888,43.190147,-16.804462,disadvantaged user
889,99.233116,21.883886,disadvantaged user
890,3.9329417,32.844772,disadvantaged user
891,-11.542484,67.570404,disadvantaged user
892,22.888325,-2.3990262,disadvantaged user
893,4.442881,20.859688,disadvantaged user
894,3.0564485,37.056465,disadvantaged user
895,-6.183881,-26.55229,disadvantaged user
896,-19.472206,-57.94591,disadvantaged user
897,-9.604719,39.150566,disadvantaged user
898,-32.325237,92.094986,disadvantaged user
899,-12.572225,62.300995,disadvantaged user
900,51.432426,-26.35533,disadvantaged user
901,90.192986,32.424957,disadvantaged user
902,37.30698,-15.868869,disadvantaged user
903,-30.364996,-53.43258,disadvantaged user
904,-15.729966,-38.67553,disadvantaged user
905,90.40859,34.714287,disadvantaged user
906,-2.2076085,16.588083,disadvantaged user
907,24.1227,-14.046882,disadvantaged user
908,19.598875,24.974949,disadvantaged user
909,86.308136,36.48974,disadvantaged user
910,96.05053,28.96204,disadvantaged user
911,-18.514439,83.63123,disadvantaged user
912,35.01579,-10.284998,disadvantaged user
913,-54.42899,-25.08259,disadvantaged user
914,-3.1680791,-33.562817,disadvantaged user
915,94.86449,21.204826,disadvantaged user
916,-6.9473763,45.377308,disadvantaged user
917,14.24539,-29.855082,disadvantaged user
918,-31.675226,92.45446,disadvantaged user
919,-40.021065,42.136806,disadvantaged user
920,-24.147219,74.16888,disadvantaged user
921,92.1904,14.717211,disadvantaged user
922,98.40255,20.309792,disadvantaged user
923,-25.103573,41.92789,disadvantaged user
924,-18.818012,-15.541165,disadvantaged user
925,7.120933,9.439926,disadvantaged user
926,-30.915924,3.4818683,disadvantaged user
927,-17.9757,51.17311,disadvantaged user
928,67.6032,-11.473517,disadvantaged user
929,97.384766,4.961867,disadvantaged user
930,86.70608,37.997066,disadvantaged user
931,-27.139524,-58.711506,disadvantaged user
932,24.596254,-7.110572,disadvantaged user
933,18.432493,33.91039,disadvantaged user
934,18.19303,38.582947,disadvantaged user
935,19.883566,24.331585,disadvantaged user
936,-23.753628,-36.71652,disadvantaged user
937,-37.570644,-3.2047446,disadvantaged user
938,-27.222057,79.51496,disadvantaged user
939,12.522817,-2.659135,disadvantaged user
940,-0.9167329,24.554785,disadvantaged user
941,-22.626808,-43.854862,disadvantaged user
942,17.987743,39.25775,disadvantaged user
943,58.934174,-17.172556,disadvantaged user
944,87.44531,36.873997,disadvantaged user
945,-14.343933,-48.523617,disadvantaged user
946,-30.149412,23.28136,disadvantaged user
947,96.237404,20.883644,disadvantaged user
948,48.154182,-26.428686,disadvantaged user
949,9.026032,7.6679845,disadvantaged user
950,31.938013,-14.072593,disadvantaged user
951,13.17144,28.002333,disadvantaged user
952,71.772575,-5.4590087,disadvantaged user
953,46.632988,-28.183811,disadvantaged user
954,10.57509,20.154968,disadvantaged user
955,92.64989,26.595266,disadvantaged user
956,85.79624,-5.951746,disadvantaged user
957,-3.1475034,-25.972097,disadvantaged user
958,32.477654,-15.544537,disadvantaged user
959,51.432426,-26.35533,disadvantaged user
960,-5.4174724,-36.30134,disadvantaged user
961,60.65969,-15.423819,disadvantaged user
962,6.11654,28.632889,disadvantaged user
963,3.7825348,-83.55917,disadvantaged user
964,94.19936,34.245834,disadvantaged user
965,-24.147219,74.16888,disadvantaged user
966,-74.378204,28.040602,disadvantaged user
967,-28.707674,-31.799963,disadvantaged user
968,89.28381,30.838099,disadvantaged user
969,-5.0589066,-55.178005,disadvantaged user
970,-37.24872,-58.55756,disadvantaged user
971,90.70124,-2.6610315,disadvantaged user
972,34.711098,-34.055477,disadvantaged user
973,-9.339889,6.3348665,disadvantaged user
974,5.2675867,-20.347595,disadvantaged user
975,31.674314,-2.2688642,disadvantaged user
976,13.17144,28.002333,disadvantaged user
977,10.911023,-32.753296,disadvantaged user
978,-3.319465,-5.1920376,disadvantaged user
979,0.389442,-39.872425,disadvantaged user
980,-2.4845588,-30.482656,disadvantaged user
981,-22.640549,50.261444,disadvantaged user
982,94.56652,26.464306,disadvantaged user
983,10.567157,-26.681631,disadvantaged user
984,-27.67424,86.83531,disadvantaged user
985,-31.63046,-43.826275,disadvantaged user
986,59.83797,-65.79857,disadvantaged user
987,54.12502,-5.2163286,disadvantaged user
988,-0.3241601,29.4029,disadvantaged user
989,61.122295,-68.21577,disadvantaged user
990,3.4823835,23.060125,disadvantaged user
991,37.30698,-15.868869,disadvantaged user
992,61.031136,-68.357796,disadvantaged user
993,15.553701,6.604094,disadvantaged user
994,-12.267075,-31.208628,disadvantaged user
995,-27.465715,5.665136,disadvantaged user
996,-30.483213,75.34058,disadvantaged user
997,-24.57182,87.21592,disadvantaged user
998,-48.184563,59.89927,disadvantaged user
999,89.593094,30.401188,disadvantaged user
1000,-30.653383,91.843056,disadvantaged user
1001,-35.72683,-41.568596,disadvantaged user
1002,7.120933,9.439926,disadvantaged user
1003,15.082328,23.251406,disadvantaged user
1004,97.21277,3.77897,disadvantaged user
1005,-29.238247,91.31015,disadvantaged user
1006,58.973972,-68.31459,disadvantaged user
1007,13.719832,13.654511,disadvantaged user
1008,88.88524,30.253607,disadvantaged user
1009,-30.149412,23.28136,disadvantaged user
1010,95.424416,-0.26980028,disadvantaged user
1011,-30.73847,-8.918272,disadvantaged user
1012,-74.75166,28.065536,disadvantaged user
1013,6.634293,-20.746073,disadvantaged user
1014,-17.037231,-34.793053,disadvantaged user
1015,-18.726948,-0.69412756,disadvantaged user
1016,-12.105702,57.852516,disadvantaged user
1017,94.381546,20.68297,disadvantaged user
1018,-31.019545,84.69468,disadvantaged user
1019,89.344055,4.6066065,disadvantaged user
1020,53.443085,-22.332607,disadvantaged user
1021,-11.512195,-50.875233,disadvantaged user
1022,-35.363384,2.7941222,disadvantaged user
1023,-6.343022,-22.595306,disadvantaged user
1024,22.712624,-32.18451,disadvantaged user
1025,9.480983,-12.253396,disadvantaged user
1026,10.030438,19.080818,disadvantaged user
1027,-31.222727,18.234407,disadvantaged user
1028,45.48627,-4.449585,disadvantaged user
1029,-32.325237,92.094986,disadvantaged user
1030,41.789425,-37.997055,disadvantaged user
1031,8.031427,29.558876,disadvantaged user
1032,12.232688,24.1153,disadvantaged user
1033,-39.588936,-19.095007,disadvantaged user
1034,45.2483,6.2494183,disadvantaged user
1035,53.443085,-22.332607,disadvantaged user
1036,22.290554,-14.831052,disadvantaged user
1037,92.72925,28.39914,disadvantaged user
1038,11.264258,40.695576,disadvantaged user
1039,13.461098,-25.087666,disadvantaged user
1040,3.1211052,26.926182,disadvantaged user
1041,-26.873112,56.41976,disadvantaged user
1042,95.942894,24.206944,disadvantaged user
1043,91.293526,34.50864,disadvantaged user
1044,87.73226,5.140827,disadvantaged user
1045,91.11051,6.171531,disadvantaged user
1046,-75.05548,28.10873,disadvantaged user
1047,-4.125821,52.20615,disadvantaged user
1048,-51.499348,-7.923893,disadvantaged user
1049,-23.857334,88.824585,disadvantaged user
1050,-6.9057083,-21.905924,disadvantaged user
1051,90.51621,34.01401,disadvantaged user
1052,-74.31692,28.013378,disadvantaged user
1053,87.44531,36.873997,disadvantaged user
1054,59.601757,-67.71313,disadvantaged user
1055,-42.21314,-25.156687,disadvantaged user
1056,72.20378,-14.427335,disadvantaged user
1057,32.997444,-12.712168,disadvantaged user
1058,21.907951,37.480793,disadvantaged user
1059,-11.371737,-29.719028,disadvantaged user
1060,21.530645,20.81961,disadvantaged user
1061,-0.41807485,-44.9317,disadvantaged user
1062,52.102135,-11.969576,disadvantaged user
1063,-45.31237,17.238125,disadvantaged user
1064,25.730347,25.69386,disadvantaged user
1065,85.59272,37.392605,disadvantaged user
1066,-11.512195,-50.875233,disadvantaged user
1067,-25.487213,-3.6518095,disadvantaged user
1068,-15.934819,-25.7017,disadvantaged user
1069,2.3888187,-24.71471,disadvantaged user
1070,-36.80939,84.59528,disadvantaged user
1071,91.36207,34.802704,disadvantaged user
1072,93.60469,18.668573,disadvantaged user
1073,-74.31692,28.013378,disadvantaged user
1074,-19.24535,85.33771,disadvantaged user
1075,26.73469,-40.656162,disadvantaged user
1076,-16.617012,13.656835,disadvantaged user
1077,-32.203884,53.095222,disadvantaged user
1078,-21.404533,-18.887453,disadvantaged user
1079,-29.762455,89.73162,disadvantaged user
1080,29.048002,-30.425749,disadvantaged user
1081,24.198608,-45.88137,disadvantaged user
1082,90.192986,32.424957,disadvantaged user
1083,15.772429,34.16878,disadvantaged user
1084,-42.612938,-5.4469066,disadvantaged user
1085,92.94031,24.375961,disadvantaged user
1086,-32.458313,92.44504,disadvantaged user
1087,-6.9473763,45.377308,disadvantaged user
1088,-0.37401563,26.306004,disadvantaged user
1089,38.72441,-33.55631,disadvantaged user
1090,12.130297,31.70762,disadvantaged user
1091,60.038338,-67.62389,disadvantaged user
1092,33.55584,-25.2899,disadvantaged user
1093,100.41597,10.451528,disadvantaged user
1094,99.549576,8.865073,disadvantaged user
1095,1.0729618,65.22322,disadvantaged user
1096,12.522817,-2.659135,disadvantaged user
1097,-10.681248,-24.696024,disadvantaged user
1098,89.593094,30.401188,disadvantaged user
1099,32.5917,-38.67461,disadvantaged user
1100,45.80189,-32.605858,disadvantaged user
1101,-27.318813,89.88899,disadvantaged user
1102,-19.1421,-45.846867,disadvantaged user
1103,57.378902,-15.826126,disadvantaged user
1104,46.798218,-29.449364,disadvantaged user
1105,-27.914978,36.855396,disadvantaged user
1106,98.29892,6.024601,disadvantaged user
1107,93.47433,22.503687,disadvantaged user
1108,-0.17978358,34.280178,disadvantaged user
1109,16.749327,24.238667,disadvantaged user
1110,7.361576,4.797031,disadvantaged user
1111,-29.557102,-41.41279,disadvantaged user
1112,91.11051,6.171531,disadvantaged user
1113,89.918175,33.242535,disadvantaged user
1114,94.71215,28.981525,disadvantaged user
1115,31.161303,26.134068,disadvantaged user
1116,43.807564,-32.0862,disadvantaged user
1117,-32.31146,91.06582,disadvantaged user
1118,-21.936178,35.834324,disadvantaged user
1119,-19.472206,-57.94591,disadvantaged user
1120,-1.7767535,57.10109,disadvantaged user
1121,87.54007,36.43206,disadvantaged user
1122,17.91895,-18.197441,disadvantaged user
1123,7.309727,39.978294,disadvantaged user
1124,-32.585087,67.882,disadvantaged user
1125,94.71215,28.981525,disadvantaged user
1126,-17.9757,51.17311,disadvantaged user
1127,94.56652,26.464306,disadvantaged user
1128,-6.343022,-22.595306,disadvantaged user
1129,-29.62446,-55.678913,disadvantaged user
1130,92.83645,0.7236434,disadvantaged user
1131,-37.77745,59.84217,disadvantaged user
1132,41.203686,2.592476,disadvantaged user
1133,2.688163,45.605896,disadvantaged user
1134,-12.159573,57.657295,disadvantaged user
1135,97.39908,3.4241915,disadvantaged user
1136,57.55168,-63.218296,disadvantaged user
1137,2.9357572,-83.298386,disadvantaged user
1138,-10.471772,50.67088,disadvantaged user
1139,-32.585087,67.882,disadvantaged user
1140,-29.358343,90.36331,disadvantaged user
1141,91.56621,30.925797,disadvantaged user
1142,-31.208971,89.87076,disadvantaged user
1143,-15.729966,-38.67553,disadvantaged user
1144,68.54942,-13.795165,disadvantaged user
1145,92.170555,33.646465,disadvantaged user
1146,-2.9226322,4.384682,disadvantaged user
1147,28.617123,21.211784,disadvantaged user
1148,-24.508266,-45.355034,disadvantaged user
1149,-37.33819,-18.75076,disadvantaged user
1150,0.7941779,-5.841268,disadvantaged user
1151,-18.518953,50.545883,disadvantaged user
1152,2.8437042,38.4087,disadvantaged user
1153,60.953533,-67.915985,disadvantaged user
1154,93.37184,-1.9585513,disadvantaged user
1155,93.92162,29.82169,disadvantaged user
1156,-13.985907,-24.79767,disadvantaged user
1157,87.98524,36.054558,disadvantaged user
1158,60.038338,-67.62389,disadvantaged user
1159,-16.924656,-20.346188,disadvantaged user
1160,30.309984,-23.328403,disadvantaged user
1161,-31.462051,62.334255,disadvantaged user
1162,-26.873112,56.41976,disadvantaged user
1163,6.933028,2.7660952,disadvantaged user
1164,-32.85493,-8.797441,disadvantaged user
1165,7.735608,37.20572,disadvantaged user
1166,15.772429,34.16878,disadvantaged user
1167,35.956413,-18.134634,disadvantaged user
1168,89.94538,31.477182,disadvantaged user
1169,-27.923939,-13.551851,disadvantaged user
1170,10.952388,-37.933434,disadvantaged user
1171,31.938013,-14.072593,disadvantaged user
1172,12.6366625,10.629671,disadvantaged user
1173,-28.189856,48.29029,disadvantaged user
1174,7.749091,43.57816,disadvantaged user
1175,16.648115,34.688282,disadvantaged user
1176,-73.83478,28.607306,disadvantaged user
1177,-29.139345,82.310295,disadvantaged user
1178,-31.63046,-43.826275,disadvantaged user
1179,84.24474,-9.33485,disadvantaged user
1180,38.99131,-32.201996,disadvantaged user
1181,97.25075,10.104627,disadvantaged user
1182,68.6774,-15.109501,disadvantaged user
1183,36.04238,20.610016,disadvantaged user
1184,-0.937887,66.46918,disadvantaged user
1185,45.80189,-32.605858,disadvantaged user
1186,38.72441,-33.55631,disadvantaged user
1187,100.64965,14.824313,disadvantaged user
1188,-5.8432193,-39.861656,disadvantaged user
1189,34.071247,-12.012921,disadvantaged user
1190,84.24474,-9.33485,disadvantaged user
1191,-22.969013,57.08098,disadvantaged user
1192,-23.857334,88.824585,disadvantaged user
1193,-3.2484856,0.63016087,disadvantaged user
1194,-7.9590855,12.583173,disadvantaged user
1195,-21.80452,33.421936,disadvantaged user
1196,1.0729618,65.22322,disadvantaged user
1197,88.93505,34.00723,disadvantaged user
1198,8.743144,-1.8769578,disadvantaged user
1199,91.57825,-6.604379,disadvantaged user
1200,-32.09176,61.107025,disadvantaged user
1201,12.178255,-39.77087,disadvantaged user
1202,-36.605324,85.80127,disadvantaged user
1203,-30.273197,25.08223,disadvantaged user
1204,91.9912,32.269062,disadvantaged user
1205,-37.24872,-58.55756,disadvantaged user
1206,-41.36043,69.13755,disadvantaged user
1207,87.67533,36.261517,disadvantaged user
1208,-37.566643,36.706314,disadvantaged user
1209,23.694872,32.469856,disadvantaged user
1210,26.57744,26.00453,disadvantaged user
1211,-6.9820375,43.952625,disadvantaged user
1212,-4.125821,52.20615,disadvantaged user
1213,21.503735,23.043667,disadvantaged user
1214,-27.465715,5.665136,disadvantaged user
1215,99.549576,8.865073,disadvantaged user
1216,18.432493,33.91039,disadvantaged user
1217,100.17665,18.137695,disadvantaged user
1218,21.935814,7.899867,disadvantaged user
1219,-31.17629,90.21351,disadvantaged user
1220,14.221766,35.03921,disadvantaged user
1221,-21.583971,-12.671328,disadvantaged user
1222,5.7908053,12.455916,disadvantaged user
1223,95.1769,21.96228,disadvantaged user
1224,29.205462,-35.7485,disadvantaged user
1225,-44.80069,26.876236,disadvantaged user
1226,-74.31087,27.760817,disadvantaged user
1227,5.376566,-9.378545,disadvantaged user
1228,12.725942,40.989758,disadvantaged user
1229,-15.252388,-30.219154,disadvantaged user
1230,-24.508646,50.196087,disadvantaged user
1231,22.438553,24.734293,disadvantaged user
1232,-4.587896,34.495792,disadvantaged user
1233,77.812256,-13.461134,disadvantaged user
1234,-36.815853,-48.90867,disadvantaged user
1235,95.80649,24.32281,disadvantaged user
1236,7.735608,37.20572,disadvantaged user
1237,-35.166237,-24.102825,disadvantaged user
1238,-6.9820375,43.952625,disadvantaged user
1239,32.477654,-15.544537,disadvantaged user
1240,60.874935,-67.45083,disadvantaged user
1241,28.561548,-26.52963,disadvantaged user
1242,12.693988,19.26221,disadvantaged user
1243,91.828606,33.092476,disadvantaged user
1244,90.90815,17.899418,disadvantaged user
1245,90.467,35.42079,disadvantaged user
1246,-39.88391,55.046673,disadvantaged user
1247,90.52122,32.15866,disadvantaged user
1248,94.455124,13.66318,disadvantaged user
1249,-9.478867,-35.89709,disadvantaged user
1250,4.442881,20.859688,disadvantaged user
1251,38.252987,14.453331,disadvantaged user
1252,61.353573,-68.73656,disadvantaged user
1253,18.166119,38.0029,disadvantaged user
1254,31.485792,-32.92915,disadvantaged user
1255,-9.2772665,-44.161793,disadvantaged user
1256,27.84484,-31.327091,disadvantaged user
1257,86.55215,36.742496,disadvantaged user
1258,-4.953775,36.787212,disadvantaged user
1259,-73.98916,27.811357,disadvantaged user
1260,-2.5551443,43.24312,disadvantaged user
1261,29.45659,-34.567375,disadvantaged user
1262,60.65969,-15.423819,disadvantaged user
1263,88.161255,33.92867,disadvantaged user
1264,18.513893,37.089233,disadvantaged user
1265,95.424416,-0.26980028,disadvantaged user
1266,21.917555,-27.667198,disadvantaged user
1267,-5.5154486,-54.115772,disadvantaged user
1268,13.719832,13.654511,disadvantaged user
1269,60.570415,-67.18578,disadvantaged user
1270,38.10584,-34.66086,disadvantaged user
1271,91.9912,32.269062,disadvantaged user
1272,57.10067,-8.708766,disadvantaged user
1273,27.247974,-42.48224,disadvantaged user
1274,96.64414,28.63259,disadvantaged user
1275,89.38828,34.126774,disadvantaged user
1276,5.1684847,9.705836,disadvantaged user
1277,5.6127157,4.0340276,disadvantaged user
1278,77.812256,-13.461134,disadvantaged user
1279,-39.105545,-41.723843,disadvantaged user
1280,29.45659,-34.567375,disadvantaged user
1281,-13.92217,-53.28995,disadvantaged user
1282,-54.42899,-25.08259,disadvantaged user
1283,-19.1421,-45.846867,disadvantaged user
1284,-22.547302,-46.131584,disadvantaged user
1285,57.596035,-19.762705,disadvantaged user
1286,-12.743314,54.445965,disadvantaged user
1287,36.519478,-5.5542703,disadvantaged user
1288,0.26531816,-36.843235,disadvantaged user
1289,57.356426,-17.694132,disadvantaged user
1290,-74.36316,28.075792,disadvantaged user
1291,51.33254,-59.86857,disadvantaged user
1292,-28.837322,38.733414,disadvantaged user
1293,33.55584,-25.2899,disadvantaged user
1294,5.6127157,4.0340276,disadvantaged user
1295,31.437891,-51.25507,disadvantaged user
1296,-18.148678,26.66725,disadvantaged user
1297,3.333369,9.899614,disadvantaged user
1298,87.47368,35.396183,disadvantaged user
1299,95.942894,24.206944,disadvantaged user
1300,6.0319657,-66.68166,disadvantaged user
1301,89.43193,32.54699,disadvantaged user
1302,-5.699174,16.21932,disadvantaged user
1303,-3.6248636,2.5311837,disadvantaged user
1304,-54.71504,-19.419353,disadvantaged user
1305,88.84193,35.932495,disadvantaged user
1306,-11.050639,-67.78825,disadvantaged user
1307,50.75822,-55.674805,disadvantaged user
1308,91.52222,27.988934,disadvantaged user
1309,93.039604,29.218971,disadvantaged user
1310,3.333369,9.899614,disadvantaged user
1311,52.102135,-11.969576,disadvantaged user
1312,-10.259844,7.3002477,disadvantaged user
1313,44.608486,-21.961317,disadvantaged user
1314,-9.813397,-0.2573685,disadvantaged user
1315,-14.847849,48.11263,disadvantaged user
1316,-4.650369,8.272358,disadvantaged user
1317,97.55143,9.18641,disadvantaged user
